term,def,file_name,extraction_rule,plain_text_def,plain_text_term,masked_plain_text_def,labeled_def
complex,"A \emph{$k$-complex} $(k \ge 2)$ is a $k$-partite hypergraph $P$ of rank $k-1$ where $P^{(i)} \sub \K(P^{(i-1)})$ for every $2 \le i \le k-1$.\footnote{I.e., $e \in P$ implies $e' \in P$ for every $e' \sub e$ with $|e'| \ge 2$.}
	\footnote{RS (Dfn 3) more generally define $(\ell,h)$-complex $P$ where $P$ is an
		$\ell$-partite $h$-graph for any $\ell \ge h$, and moreover, $P$ is instead represented as a collection of uniform hypergraphs (in our notation, $\{P^{(i)}\}_{i=1}^{h}$).}
	%(I.e., where $P^{(i)} \sub \K(P^{(i-1)})$ for every $2 \le i \le k-1$.)
	%	A \emph{$k$-polyad} is a $k$-partite $(k-1)$-graph of the form $P^{(k-1)}$ where $P$ is a $k$-complex.
	%	
	%	The $(k-1)$-graph $P^{(k-1)}$ is called a \emph{$k$-polyad} .
	%		
	%	A \emph{$k$-polyad} is a uniform $k$-complex.\footnote{So a $k$-polyad is, in particular, a $k$-partite $(k-1)$-graph.}
	%	
	%	A \emph{$k^+$-polyad} is a $k$-partite hypergraph of rank $k-1$ where $P^{(i)} \sub \K(P^{(i-1)})$ for every $2 \le i \le k-1$.	
	%	A \emph{$k$-polyad} is a uniform $k^+$-polyad.\footnote{I.e.,  $k$-polyad is a $k$-partite $(k-1)$-graph.}
	%	
	%	A \emph{polyad} is a hypergraph where $P^{(i)} \sub \K(P^{(i-1)})$ for every $2 \le i \le k-1$.	
	%	A polyad is a \emph{$k$-polyad} if it is $k$-partite and $(k-1)$-uniform.
	%	
	%	A \emph{$k$-polyad} is a $k$-partite hypergraph $P$ of rank $k-1$ where $P^{(i)} \sub \K(P^{(i-1)})$ for every $2 \le i \le k-1$.	
	%	A \emph{$k$-ad} is a $k$-uniform $k$-polyad.
	%	
	%	A \emph{$k$-polyad} is a $k$-partite hypergraph $P$ of rank $k-1$ where $P^{(i)} \sub \K(P^{(i-1)})$ for every $2 \le i \le k-1$.",/home/shufan/que_tex/1804.05513.tex,definition[],"A k-complex (k ≥ 2) is a k-partite hypergraph P of rank k-1 where P^(i)(P^(i-1)) for every 2 ≤ i ≤ k-1.[I.e., e ∈ P implies e' ∈ P for every e'  e with |e'| ≥ 2.]
	[RS (Dfn 3) more generally define (ℓ,h)-complex P where P is an
		ℓ-partite h-graph for any ℓ≥ h, and moreover, P is instead represented as a collection of uniform hypergraphs (in our notation, {P^(i)}_i=1^h).]
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	",complex,"A k-B_MATH_TERM (k ≥ 2) is a k-partite hypergraph P of rank k-1 where P^(i)(P^(i-1)) for every 2 ≤ i ≤ k-1.[I.e., e ∈ P implies e' ∈ P for every e'  e with |e'| ≥ 2.]
	[RS (Dfn 3) more generally define (ℓ,h)-B_MATH_TERM P where P is an
		ℓ-partite h-graph for any ℓ≥ h, and moreover, P is instead represented as a collection of uniform hypergraphs (in our notation, {P^(i)}_i=1^h).]
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	
	",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
polyad,"A \emph{$k$-polyad} is a family of $2^k-2$ distinct sets $\{\pad_I\}_{\emptyset \subsetneq I \subsetneq [k]}$ with $\pad_I \sub \K(\{\pad_{I'}\}_{I' \subs I})$ for
	%$2 \le |I| < k$.
	%$1 < |I| < k$.
	$2 \le |I| \le k-1$.",/home/shufan/que_tex/1804.05513.tex,definition[],"A k-polyad is a family of 2^k-2 distinct sets {_I}_∅⊊ I ⊊ [k] with _I ({_I'}_I'  I) for
	
	
	2 ≤ |I| ≤ k-1.",polyad,"A k-B_MATH_TERM is a family of 2^k-2 distinct sets {_I}_∅⊊ I ⊊ [k] with _I ({_I'}_I'  I) for
	
	
	2 ≤ |I| ≤ k-1.",O O O O O O O O O O O O O O O O O O O O O O O
complex,"A \emph{$k$-complex} is $\K(\pad)$ for some $k$-polyad $\pad$.
	We denote the set of all $k$-complexes of a partition %\footnote{I.e., a family of disjoint sets.}
	$\P \sub \binom{V}{< k}$ by
	$$\K_k(\P)
	=\{ \K(\pad) \,\big\vert\,
	\pad \sub \P \text{ is a $k$-polyad} \} \;.$$",/home/shufan/que_tex/1804.05513.tex,definition[],"A k-complex is () for some k-polyad .
	We denote the set of all k-complexes of a partition 
	V< k by
	
    _k()
    	={()  |  is a k-polyad} .
",complex,"A k-B_MATH_TERM is () for some k-polyad .
	We denote the set of all k-B_MATH_TERMes of a partition 
	V< k by
	
    _k()
    	={()  |  is a k-polyad} .
",O O O O O O O O O O O O O O O O O O O O O O O O O O O O
regular,"[Regularity for $M(A,\Gamma)$]
Let $A\subseteq G, \Gamma \subseteq \widehat{G}$. The matrix $M = M(A,\Gamma)$  is called $\lambda$-\textit{regular} if for every pair of functions $f:A \rightarrow \mathbb{C}$, $g:\Gamma \rightarrow \mathbb{C}$ such that $\sprod{f}{\mathbf{1}_A} = 0 $ or $\sprod{g}{\mathbf{1}_{\Gamma}} = 0 $ or both,  it holds that $$| f^T  M g| < \lambda \| f\|_{\infty} \| g\|_{\infty} |A||\Gamma| .$$
",/home/shufan/que_tex/spec.tex,definition + \textit{},"[Regularity for M(A,Γ)]
Let A⊆ G, Γ⊆G. The matrix M = M(A,Γ)  is called λ-regular if for every pair of functions f:A →ℂ, g:Γ→ℂ such that f1_A = 0 or g1_Γ = 0 or both,  it holds that 
    | f^T  M g| < λ f_∞ g_∞ |A||Γ| .

",regular,"[Regularity for M(A,Γ)]
Let A⊆ G, Γ⊆G. The matrix M = M(A,Γ)  is called λ-B_MATH_TERM if for every pair of functions f:A →ℂ, g:Γ→ℂ such that f1_A = 0 or g1_Γ = 0 or both,  it holds that 
    | f^T  M g| < λ f_∞ g_∞ |A||Γ| .

",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
-permutation,"
\label{def.perm}Let $n\in\mathbb{N}$. An $n$\textit{-permutation} shall mean a
word with $n$ letters, which are distinct and belong to $\mathbb{P}$.
Equivalently, an $n$-permutation shall be regarded as an injective map
$\left[  n\right]  \rightarrow\mathbb{P}$ (the image of $i$ under this map
being the $i$-th letter of the word).
",/home/shufan/que_tex/gzshuf2.tex,definition + \textit{},"
Let n∈ℕ. An n-permutation shall mean a
word with n letters, which are distinct and belong to ℙ.
Equivalently, an n-permutation shall be regarded as an injective map
[  n]  →ℙ (the image of i under this map
being the i-th letter of the word).
",-permutation,"
Let n∈ℕ. An nB_MATH_TERM shall mean a
word with n letters, which are distinct and belong to ℙ.
Equivalently, an n-permutation shall be regarded as an injective map
[  n]  →ℙ (the image of i under this map
being the i-th letter of the word).
",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
-amenable,"
\label{def.amen}
Let $n\in\mathbb{N}$. Let $g:\left[  n\right]  \rightarrow\mathcal{N}$ be any
map. Let $\pi$ be an $n$-permutation. We shall say that $g$ is $\pi
$\textit{-amenable} if it has the following properties:

\begin{enumerate}
\item[\textbf{(i')}] The map $\pi\mid_{g^{-1}\left(  0\right)  }$ is strictly
increasing. (This allows the case when $g^{-1}\left(  0\right)  =\varnothing$.)

\item[\textbf{(ii')}] For each $h\in g\left(  \left[  n\right]  \right)
\cap\left\{  1,2,3,\ldots\right\}  $, the map $\pi\mid_{g^{-1}\left(
h\right)  }$ is V-shaped.

\item[\textbf{(iii')}] The map $\pi\mid_{g^{-1}\left(  \infty\right)  }$ is
strictly decreasing. (This allows the case when $g^{-1}\left(  \infty\right)
=\varnothing$.)

\item[\textbf{(iv')}] The map $g$ is weakly increasing.
\end{enumerate}
",/home/shufan/que_tex/gzshuf2.tex,definition + \textit{},"

Let n∈ℕ. Let g:[  n]  →𝒩 be any
map. Let π be an n-permutation. We shall say that g is π-amenable if it has the following properties:



  (i') The map π|_g^-1(  0) is strictly
increasing. (This allows the case when g^-1(  0)  =∅.)


  (ii') For each h∈ g(  [  n]  )
∩{  1,2,3,…}, the map π|_g^-1(
h) is V-shaped.


  (iii') The map π|_g^-1(  ∞) is
strictly decreasing. (This allows the case when g^-1(  ∞)
=∅.)


  (iv') The map g is weakly increasing.

",-amenable,"

Let n∈ℕ. Let g:[  n]  →𝒩 be any
map. Let π be an n-permutation. We shall say that g is πB_MATH_TERM if it has the following properties:



  (i') The map π|_g^-1(  0) is strictly
increasing. (This allows the case when g^-1(  0)  =∅.)


  (ii') For each h∈ g(  [  n]  )
∩{  1,2,3,…}, the map π|_g^-1(
h) is V-shaped.


  (iii') The map π|_g^-1(  ∞) is
strictly decreasing. (This allows the case when g^-1(  ∞)
=∅.)


  (iv') The map g is weakly increasing.

",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
-equivalent,"
\label{def.des-stat.eq-comp}Let $\operatorname{st}$ be a descent statistic.

\textbf{(a)} Two compositions $J$ and $K$ are said to be
$\operatorname{st}$\textit{-equivalent} if and only if they
have the same size and satisfy
$\operatorname{st}J=\operatorname{st}K$. Equivalently, two compositions $J$
and $K$ are $\operatorname{st}$-equivalent if and only if there exist two
$\operatorname{st}$-equivalent permutations $\pi$ and $\sigma$ satisfying
$J=\operatorname*{Comp}\pi$ and $K=\operatorname*{Comp}\sigma$.

\textbf{(b)} The relation \textquotedblleft$\operatorname{st}$%
-equivalent\textquotedblright\ is an equivalence relation on compositions; its
equivalence classes are called $\operatorname{st}$\textit{-equivalence
classes of compositions} .
",/home/shufan/que_tex/gzshuf2.tex,definition + \textit{},"
Let st be a descent statistic.

(a) Two compositions J and K are said to be
st-equivalent if and only if they
have the same size and satisfy
stJ=stK. Equivalently, two compositions J
and K are st-equivalent if and only if there exist two
st-equivalent permutations π and σ satisfying
J=*Compπ and K=*Compσ.

(b) The relation “st
-equivalent” is an equivalence relation on compositions; its
equivalence classes are called st-equivalence
classes of compositions .
",-equivalent,"
Let st be a descent statistic.

(a) Two compositions J and K are said to be
stB_MATH_TERM if and only if they
have the same size and satisfy
stJ=stK. Equivalently, two compositions J
and K are st-equivalent if and only if there exist two
st-equivalent permutations π and σ satisfying
J=*Compπ and K=*Compσ.

(b) The relation “st
-equivalent” is an equivalence relation on compositions; its
equivalence classes are called st-equivalence
classes of compositions .
",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
-ideal,"
Let $A$ be a $\mathbf{k}$-module equipped with some binary operation $\ast$
(written infix).

\textbf{(a)} If $B$ and $C$ are two $\mathbf{k}$-submodules of $A$, then
$B\ast C$ shall mean the $\mathbf{k}$-submodule of $A$ spanned by all elements
of the form $b\ast c$ with $b\in B$ and $c\in C$.

\textbf{(b)} A $\mathbf{k}$-submodule $M$ of $A$ is said to be a\textit{
}$\ast$\textit{-ideal} if and only if it satisfies $A\ast M\subseteq M$ and
$M\ast A\subseteq M$.
",/home/shufan/que_tex/gzshuf2.tex,definition + \textit{},"
Let A be a 𝐤-module equipped with some binary operation ∗
(written infix).

(a) If B and C are two 𝐤-submodules of A, then
B∗ C shall mean the 𝐤-submodule of A spanned by all elements
of the form b∗ c with b∈ B and c∈ C.

(b) A 𝐤-submodule M of A is said to be a
∗-ideal if and only if it satisfies A∗ M⊆ M and
M∗ A⊆ M.
",-ideal,"
Let A be a 𝐤-module equipped with some binary operation ∗
(written infix).

(a) If B and C are two 𝐤-submodules of A, then
B∗ C shall mean the 𝐤-submodule of A spanned by all elements
of the form b∗ c with b∈ B and c∈ C.

(b) A 𝐤-submodule M of A is said to be a
∗B_MATH_TERM if and only if it satisfies A∗ M⊆ M and
M∗ A⊆ M.
",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
-ideal;-ideal;-ideal,"
Let $A$ be a $\mathbf{k}$-module equipped with some binary operation $\ast$
(written infix).

\textbf{(a)} If $B$ and $C$ are two $\mathbf{k}$-submodules of $A$, then
$B\ast C$ shall mean the $\mathbf{k}$-submodule of $A$ spanned by all elements
of the form $b\ast c$ with $b\in B$ and $c\in C$.

\textbf{(b)} A $\mathbf{k}$-submodule $M$ of $A$ is said to be a \textit{left
}$\ast$\textit{-ideal} if and only if it satisfies $A\ast M\subseteq M$.

\textbf{(c)} A $\mathbf{k}$-submodule $M$ of $A$ is said to be a \textit{right
}$\ast$\textit{-ideal} if and only if it satisfies $M\ast A\subseteq M$.

\textbf{(d)} A $\mathbf{k}$-submodule $M$ of $A$ is said to be a\textit{
}$\ast$\textit{-ideal} if and only if it is both a left $\ast$-ideal and a
right $\ast$-ideal.
",/home/shufan/que_tex/gzshuf2.tex,definition + \textit{},"
Let A be a 𝐤-module equipped with some binary operation ∗
(written infix).

(a) If B and C are two 𝐤-submodules of A, then
B∗ C shall mean the 𝐤-submodule of A spanned by all elements
of the form b∗ c with b∈ B and c∈ C.

(b) A 𝐤-submodule M of A is said to be a left
∗-ideal if and only if it satisfies A∗ M⊆ M.

(c) A 𝐤-submodule M of A is said to be a right
∗-ideal if and only if it satisfies M∗ A⊆ M.

(d) A 𝐤-submodule M of A is said to be a
∗-ideal if and only if it is both a left ∗-ideal and a
right ∗-ideal.
",-ideal;-ideal;-ideal,"
Let A be a 𝐤-module equipped with some binary operation ∗
(written infix).

(a) If B and C are two 𝐤-submodules of A, then
B∗ C shall mean the 𝐤-submodule of A spanned by all elements
of the form b∗ c with b∈ B and c∈ C.

(b) A 𝐤-submodule M of A is said to be a left
∗B_MATH_TERM if and only if it satisfies A∗ M⊆ M.

(c) A 𝐤-submodule M of A is said to be a right
∗B_MATH_TERM if and only if it satisfies M∗ A⊆ M.

(d) A 𝐤-submodule M of A is said to be a
∗B_MATH_TERM if and only if it is both a left ∗-ideal and a
right ∗-ideal.
",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
at degree of $v_i$," 
If, in applying definition 1.1 to vertex $v_i$  (not necessarily exhaustively), or for logical method of proof we have the edge $(v_i, v_k)$ linked in a Jaco Graph $J_n(1),$ then the degree vertex $v_i$ attains at $v_k$ is called the, ""$\emph{at degree of $v_i$}$ at $v_k$"", and is denoted, $d^*(v_i)@v_k.$
",/home/shufan/que_tex/1404.0484.tex,definition + \emph{}," 
If, in applying definition 1.1 to vertex v_i  (not necessarily exhaustively), or for logical method of proof we have the edge (v_i, v_k) linked in a Jaco Graph J_n(1), then the degree vertex v_i attains at v_k is called the, ""at degree of v_i at v_k"", and is denoted, d^*(v_i)@v_k.
",at degree of v_i," 
If, in applying definition 1.1 to vertex v_i  (not necessarily exhaustively), or for logical method of proof we have the edge (v_i, v_k) linked in a Jaco Graph J_n(1), then the degree vertex v_i attains at v_k is called the, ""B_MATH_TERM I_MATH_TERM I_MATH_TERM I_MATH_TERM at v_k"", and is denoted, d^*(v_i)@v_k.
",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O I_MATH_TERM I_MATH_TERM I_MATH_TERM O O O O O O
bijumbled,"A pair $(U, V)$ of disjoint sets of vertices in a graph~$\Gamma$ is called
  \emph{$(p,\gamma)$-bijumbled in $\Gamma$} if, for all pairs $(U', V')$ with $U'\subset U$ and $V'\subset V$,  we have
  \begin{equation*}
    \big|e(U',V')-p|U'||V'|\big|\le \gamma \sqrt{|U'||V'|} \,.
 \end{equation*}
 A graph $\Gamma$ is said to be $(p,\gamma)$-bijumbled if all pairs of
 disjoint sets of vertices in~$\Gamma$ are $(p,\gamma)$-bijumbled in
 $\Gamma$. A bipartite graph $\Gamma$ with partition classes $U$ and $V$ is
 $(p,\gamma)$-bijumbled if the pair $(U, V)$ is $(p,\gamma)$-bijumbled in
 $\Gamma$.",/home/shufan/que_tex/RegInherit.tex,definition[],"A pair (U, V) of disjoint sets of vertices in a graph Γ is called
  (p,γ)-bijumbled in Γ if, for all pairs (U', V') with U'⊂ U and V'⊂ V,  we have
  
    |e(U',V')-p|U'||V'||≤γ√(|U'||V'|) .

 A graph Γ is said to be (p,γ)-bijumbled if all pairs of
 disjoint sets of vertices in Γ are (p,γ)-bijumbled in
 Γ. A bipartite graph Γ with partition classes U and V is
 (p,γ)-bijumbled if the pair (U, V) is (p,γ)-bijumbled in
 Γ.",bijumbled,"A pair (U, V) of disjoint sets of vertices in a graph Γ is called
  (p,γ)-B_MATH_TERM in Γ if, for all pairs (U', V') with U'⊂ U and V'⊂ V,  we have
  
    |e(U',V')-p|U'||V'||≤γ√(|U'||V'|) .

 A graph Γ is said to be (p,γ)-B_MATH_TERM if all pairs of
 disjoint sets of vertices in Γ are (p,γ)-B_MATH_TERM in
 Γ. A bipartite graph Γ with partition classes U and V is
 (p,γ)-B_MATH_TERM if the pair (U, V) is (p,γ)-B_MATH_TERM in
 Γ.",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
Valuation,"\label{valuation}
 Let $p$ be a prime number. Then the $p$-valuation on the integers $\mathbb{Z}$ is the map
 $v_{p} \colon \mathbb{Z}\rightarrow \mathbb{N}\cup \{0, \infty\}$ defined
 by $v_{p}(0)=\infty$ and $v_{p}(n)=r$ for $n \neq 0,$ where $r$ is the largest non-negative integer such that $p^{r} \mid n.$",/home/shufan/que_tex/Combinatorial_Properties_Of_Sparsely_Totient_Numbers_arxiv_version.tex,definition[],"
 Let p be a prime number. Then the p-valuation on the integers ℤ is the map
 v_pℤ→ℕ∪{0, ∞} defined
 by v_p(0)=∞ and v_p(n)=r for n ≠ 0, where r is the largest non-negative integer such that p^r| n.",Valuation,"
 Let p be a prime number. Then the p-B_MATH_TERM on the integers ℤ is the map
 v_pℤ→ℕ∪{0, ∞} defined
 by v_p(0)=∞ and v_p(n)=r for n ≠ 0, where r is the largest non-negative integer such that p^r| n.",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
"D(A,B)","Let $A$ and $B$ be two finite subsets of $\mathbb{P}.$ Then 
\begin{align*}
 D(A,B):=\left(\prod_{q\in A}\frac{q-1}{q}\right)\left(\prod_{q\in B}\frac{q}{q-1}\right).
\end{align*}",/home/shufan/que_tex/Combinatorial_Properties_Of_Sparsely_Totient_Numbers_arxiv_version.tex,definition[],"Let A and B be two finite subsets of ℙ. Then 

    D(A,B):=(∏_q∈ Aq-1/q)(∏_q∈ Bq/q-1).
","D(A,B)","Let A and B be two finite subsets of ℙ. Then 

    B_MATH_TERM:=(∏_q∈ Aq-1/q)(∏_q∈ Bq/q-1).
",O O O O O O O O O O O O O O
identifying,"
Let $r$ be a positive integer. A code $C \subseteq V$ is said to be
$r$-\emph{identifying} in $G$ if for all $u,v \in V$ ($u \neq v$) the set $I_r(C;u)$ is non-empty and
\[
I_r(C;u) \neq I_r(C;v) \textrm{.}
\]
",/home/shufan/que_tex/HexagonalGridR2ArXiv.tex,definition + \emph{},"
Let r be a positive integer. A code C ⊆ V is said to be
r-identifying in G if for all u,v ∈ V (u ≠ v) the set I_r(C;u) is non-empty and

    I_r(C;u) ≠ I_r(C;v) .

",identifying,"
Let r be a positive integer. A code C ⊆ V is said to be
r-B_MATH_TERM in G if for all u,v ∈ V (u ≠ v) the set I_r(C;u) is non-empty and

    I_r(C;u) ≠ I_r(C;v) .

",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
Re,"
Let $G$ be a graph and $S$ be the set of its independence roots. If $$k>\max_{r\in S}\left\{\frac{\text{\emph{Re}}(r)}{|r|^2}\right\},$$ then $G^{k\ast}$ is stable.
",/home/shufan/que_tex/On-the-stability-of-independence-polynomials--Brown-Cameron-arxiv.tex,theorem + \emph{},"
Let G be a graph and S be the set of its independence roots. If 
    k>max_r∈ S{Re(r)/|r|^2},
 then G^k∗ is stable.
",Re,"
Let G be a graph and S be the set of its independence roots. If 
    k>max_r∈ S{B_MATH_TERM(r)/|r|^2},
 then G^k∗ is stable.
",O O O O O O O O O O O O O O O O O O O O O
th,"[Moments of height]\label{thm:moments}
Let~$r\ge1$. The $r$\emph{th} moment of  height~$H_n$ satisfies
\begin{equation}\label{momh}
\E{H_n}\sim \frac 2 \lambda \sqrt{\pi n}
\qquad\mbox{and}\qquad
\mathbb{E}[H_n^r]\sim r(r-1)\zeta(r) \Gamma(r/2) \left(\frac{2}{\lambda}\right)^r n^{r/2},\quad r\ge 2
.\end{equation}
",/home/shufan/que_tex/otter-final.tex,theorem + \emph{},"[Moments of height]
Let r≥1. The rth moment of  height H_n satisfies

    H_n∼2/λ√(π n)        𝔼[H_n^r]∼ r(r-1)ζ(r) Γ(r/2) (2/λ)^r n^r/2,   r≥ 2
    .

",th,"[Moments of height]
Let r≥1. The rB_MATH_TERM moment of  height H_n satisfies

    H_n∼2/λ√(π n)        𝔼[H_n^r]∼ r(r-1)ζ(r) Γ(r/2) (2/λ)^r n^r/2,   r≥ 2
    .

",O O O O O O O O O O O O O O O O O O O O O O
derivative,"
Let $a\in A(s,r)$ for some $3\leq r \leq s$, and let $1\leq u < v \leq r-1$ be arbitrary integers. Then $\partial_{u,v}(a)=(a'_1,\ldots,a'_{r-1}) \in A(s,r-1)$, defined by setting
\begin{equation*}   \label{aprimeTRL}
a_j' := \left\{ \begin{array}{ll}
                   a_j &  \mbox{ for $1\leq j \leq u$,} \\
                   a_j+1 &  \mbox{ for $u+1 \leq j \leq v-1$,} \\
                   a_{j+1} &  \mbox{ for $v \leq j \leq r-1$,} 
                   \end{array}  
                   \right.                  
\end{equation*}
is called the $(u,v)$-\textit{derivative} of $a$.
",/home/shufan/que_tex/1109.3616.tex,definition + \textit{},"
Let a∈ A(s,r) for some 3≤ r ≤ s, and let 1≤ u < v ≤ r-1 be arbitrary integers. Then ∂_u,v(a)=(a'_1,…,a'_r-1) ∈ A(s,r-1), defined by setting

    a_j' := {[   a_j      ; a_j+1      ; a_j+1       ].

is called the (u,v)-derivative of a.
",derivative,"
Let a∈ A(s,r) for some 3≤ r ≤ s, and let 1≤ u < v ≤ r-1 be arbitrary integers. Then ∂_u,v(a)=(a'_1,…,a'_r-1) ∈ A(s,r-1), defined by setting

    a_j' := {[   a_j      ; a_j+1      ; a_j+1       ].

is called the (u,v)-B_MATH_TERM of a.
",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
